,AXP,BA,CAT,CVX,DIS,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,PFE,PG,TRV,RTX,WBA,WMT,XOM
0,5.519814968109131,9.240740776062012,4.171875,8.5625,1.528560996055603,15.864006042480469,0.640625,2.4375,12.5,1.25,3.1736109256744385,10.546875,2.5445289611816406,1.5615119934082031,3.515625,13.25,3.3727970123291016,1.5390629768371582,1.421875,6.0
1,5.503722190856934,9.703703880310059,4.109375,8.65625,1.6004929542541504,15.012548446655273,0.5833330154418945,2.460937976837158,13.125,1.3229169845581055,3.347222089767456,10.25,2.64723801612854,1.5911610126495361,3.554687976837158,14.15625,3.2941319942474365,1.660156011581421,1.421875,5.9375
2,5.326702117919922,9.259259223937988,3.984375,8.71875,1.6184769868850708,14.071462631225586,0.578125,2.625,12.5,1.4583330154418945,3.2916669845581055,10.28125,2.779766082763672,1.694931983947754,3.46875,15.375,3.215466022491455,1.6953129768371582,1.394531011581421,6.28125
3,5.552000999450684,8.944443702697754,3.953125,9.28125,1.5748029947280884,15.893880844116211,0.5729169845581055,2.742187976837158,12.625,1.4270830154418945,3.375,9.625,2.6969358921051025,1.7591710090637207,3.257812976837158,16.59375,2.9991350173950195,1.5625,1.464843988418579,6.4375
4,5.922133922576904,9.851852416992188,4.328125,8.9375,1.788030982017517,15.430808067321777,0.5494790077209473,2.9375,13.791666984558105,1.4140629768371582,3.7083330154418945,9.375,2.8592820167541504,1.9765969514846802,3.367187976837158,17.375,3.4416298866271973,1.796875,1.636718988418579,6.75
5,6.115246772766113,9.944443702697754,4.140625,9.34375,1.9293270111083984,15.371055603027344,0.5416669845581055,2.898437976837158,13.75,1.4453129768371582,3.805556058883667,9.75,2.985183000564575,1.9568309783935547,3.507812976837158,18.125,3.264631986618042,1.7265629768371582,1.707031011581421,6.734375
6,5.696835041046143,10.722222328186035,4.609375,9.1875,1.7905999422073364,16.79015350341797,0.5885419845581055,2.882812976837158,13.625,1.5052080154418945,3.652777910232544,10.0,2.9918100833892822,1.9074159860610962,3.578125,17.90625,3.264631986618042,1.5390629768371582,1.546875,6.5625
7,5.310608863830566,10.694443702697754,4.5,9.40625,1.8368419408798218,17.439950942993164,0.5416669845581055,2.921875,13.333333015441895,1.4921879768371582,3.590277910232544,9.5625,3.024941921234131,1.9024749994277954,3.59375,17.9375,3.156466007232666,1.6015629768371582,1.6171879768371582,6.59375
8,5.342794895172119,10.083333015441895,4.421875,9.25,1.7238060235977173,16.5511474609375,0.5364580154418945,2.773437976837158,11.166666984558105,1.453125,3.6041669845581055,9.5,2.8692219257354736,1.8728259801864624,3.523437976837158,16.9375,2.9303019046783447,1.4453129768371582,1.4921879768371582,6.484375
9,5.857762813568115,10.194443702697754,4.4375,9.78125,1.8907920122146606,15.789316177368164,0.53125,2.9375,12.958333015441895,1.4921879768371582,3.7083330154418945,9.71875,3.0878920555114746,1.8085860013961792,3.960937976837158,18.34375,3.176132917404175,1.5546879768371582,1.65625,6.875
10,6.292266845703125,10.916666984558105,4.984375,9.5625,2.034656047821045,16.103010177612305,0.59375,3.117187976837158,13.833333015441895,1.734375,4.152778148651123,10.546875,3.4457170963287354,2.1100170612335205,4.195312976837158,19.3125,3.3039650917053223,1.71875,1.8515629768371582,6.671875
11,6.823328018188477,11.61111068725586,5.25,9.53125,2.3198161125183105,17.83580207824707,0.609375,3.289062976837158,15.125,1.7604169845581055,4.493055820465088,11.21875,3.6312549114227295,2.001305103302002,4.359375,19.96875,3.4416298866271973,1.7578129768371582,1.9921879768371582,6.890625
12,7.2417402267456055,10.722222328186035,5.71875,9.125,2.430284023284912,18.44825553894043,0.5885419845581055,3.359375,14.75,1.7473959922790527,4.4375,11.359375,3.6478209495544434,1.912358045578003,4.117187976837158,22.4375,3.6874608993530273,1.640625,2.007812976837158,6.46875
13,8.464789390563965,11.86111068725586,6.34375,9.1875,2.861877918243408,17.925430297851562,0.578125,3.109375,16.0,2.0052080154418945,4.965278148651123,12.34375,3.9923930168151855,2.1890809535980225,4.3125,23.0625,4.188954830169678,1.8828129768371582,2.125,6.53125
14,8.851015090942383,12.666666984558105,6.578125,9.125,3.082813024520874,18.851577758789062,0.5416669845581055,3.585937976837158,18.208332061767578,2.1927080154418945,5.3541669845581055,13.15625,4.61858606338501,2.3768579959869385,4.601562976837158,25.625,4.218454837799072,2.09375,2.460937976837158,6.96875
15,7.740614891052246,12.5,6.625,9.625,3.689099073410034,18.776887893676758,0.59375,4.117187976837158,17.75,2.3229169845581055,5.527778148651123,13.09375,4.59870719909668,2.3422679901123047,4.59375,23.9375,3.9726240634918213,2.101562976837158,2.53125,7.078125
16,8.046378135681152,12.944443702697754,6.78125,10.0,3.8637919425964355,18.16443634033203,0.5677080154418945,4.273437976837158,17.791667938232422,2.4166669845581055,5.701388835906982,13.328125,5.115563869476318,2.4855709075927734,4.867187976837158,24.3125,3.9726240634918213,2.351562976837158,2.992187976837158,7.484375
17,8.046378135681152,14.0,6.21875,9.59375,4.500905990600586,17.537046432495117,0.47916701436042786,4.539062976837158,17.083332061767578,2.6145830154418945,6.09375,14.21875,5.539651870727539,2.8265340328216553,5.007812976837158,11.3125,3.89395809173584,2.460937976837158,3.242187976837158,7.609375
18,7.724523067474365,13.13888931274414,5.578125,9.03125,3.976828098297119,16.670650482177734,0.38020798563957214,4.257812976837158,14.625,2.445312976837158,5.3333330154418945,13.875,5.645674228668213,2.6387569904327393,4.835937976837158,10.0625,3.2351319789886475,2.234375,2.90625,7.59375
19,8.480881690979004,13.527777671813965,6.234375,11.0625,3.7507550716400146,16.73040199279785,0.47916701436042786,4.617187976837158,16.25,2.367187976837158,5.2395830154418945,14.046875,6.12939977645874,2.6881721019744873,5.0,10.75,3.608794927597046,2.21875,2.9375,8.609375
20,7.2417402267456055,11.86111068725586,4.734375,11.0,3.2472290992736816,16.192638397216797,0.40625,4.0,14.458333015441895,2.117187976837158,4.71875,12.578125,5.221586227416992,2.2928531169891357,4.234375,9.375,3.3236310482025146,1.890625,2.625,8.40625
21,7.547502040863037,11.75,4.984375,11.15625,3.606890916824341,14.90798282623291,0.421875,4.359375,14.625,2.289062976837158,5.25,13.65625,5.7583231925964355,2.3620340824127197,4.6875,9.8125,3.3727970123291016,2.054687976837158,2.804687976837158,8.5
22,7.402667045593262,11.333333015441895,4.953125,11.84375,3.545233964920044,15.595124244689941,0.47916701436042786,4.28125,14.833333015441895,2.28125,5.28125,14.0,5.857717990875244,2.4114480018615723,4.859375,9.75,3.510462999343872,2.09375,2.976562976837158,8.65625
23,7.290018081665039,11.36111068725586,5.015625,11.34375,3.545233964920044,15.385993957519531,0.4375,4.101562976837158,14.083333015441895,2.359375,5.0729169845581055,14.578125,6.566740989685059,2.4114480018615723,4.773437976837158,10.0625,3.6186280250549316,2.023437976837158,2.90625,8.765625
24,8.754459381103516,11.166666984558105,5.4375,13.25,4.644771099090576,16.401769638061523,0.6510419845581055,4.726562976837158,15.625,2.664062976837158,5.8125,16.171875,7.289015769958496,2.6782889366149902,5.5,11.4375,3.884124994277954,2.234375,3.03125,10.34375
25,9.526910781860352,12.055556297302246,5.734375,12.375,4.881120204925537,15.176863670349121,0.7916669845581055,5.390625,15.5,2.804687976837158,6.3541669845581055,15.9375,8.17695140838623,2.880889892578125,5.421875,13.375,4.297121047973633,2.328125,3.421875,9.796875
26,9.575188636779785,11.527777671813965,6.03125,14.03125,5.127745151519775,13.324569702148438,0.8177080154418945,5.53125,14.583333015441895,2.859375,6.6041669845581055,16.171875,8.196829795837402,2.861124038696289,5.75,11.8125,4.002123832702637,2.289062976837158,3.59375,10.71875
27,8.770551681518555,9.88888931274414,6.015625,14.5,5.281885147094727,13.115440368652344,0.9791669845581055,5.445312976837158,14.166666984558105,2.664062976837158,6.6666669845581055,15.96875,7.819126129150391,2.7870020866394043,5.296875,11.4375,3.6382949352264404,2.273437976837158,3.539062976837158,10.828125
28,8.690088272094727,10.055556297302246,6.484375,14.59375,5.261332988739014,13.234943389892578,0.9140629768371582,5.375,14.0,2.679687976837158,6.5625,15.984375,8.395621299743652,2.5745179653167725,5.71875,11.0,3.5792949199676514,2.296875,3.65625,10.875
29,8.818829536437988,10.416666984558105,6.6875,15.5,5.939551830291748,14.041586875915527,0.9166669845581055,5.742187976837158,14.0,2.78125,6.625,17.71875,9.038379669189453,2.846299886703491,6.125,11.4375,4.110289096832275,2.578125,4.226562976837158,11.65625
30,9.494726181030273,11.777777671813965,8.109375,15.125,5.929275989532471,15.595124244689941,0.9947919845581055,5.953125,13.25,2.976562976837158,6.9375,18.4375,10.032337188720703,2.920422077178955,5.820312976837158,12.25,4.542952060699463,2.632812976837158,4.65625,11.765625
31,9.559097290039062,11.722222328186035,7.734375,14.625,6.576666831970215,15.654875755310059,1.0989580154418945,6.234375,13.458333015441895,3.164062976837158,7.28125,19.96875,10.834128379821777,2.7968850135803223,6.40625,13.3125,4.533117771148682,2.601562976837158,5.0625,12.453125
32,9.2372407913208,11.305556297302246,9.1875,13.46875,6.371146202087402,15.32624340057373,1.203125,5.96875,12.708333015441895,3.023437976837158,6.75,20.4375,10.966655731201172,2.7375869750976562,6.3125,13.1875,4.562617778778076,2.492187976837158,4.734375,12.15625
33,6.211803913116455,8.583333015441895,6.21875,11.09375,4.5420098304748535,15.92375659942627,0.8125,5.0,9.0,2.578125,5.6875,14.75,9.621500968933105,2.0803680419921875,5.515625,11.9375,2.772969961166382,1.90625,3.453125,10.65625
34,5.761206150054932,7.638888835906982,7.09375,9.125,4.305661201477051,16.28226661682129,0.671875,4.5625,8.583333015441895,2.3125,5.15625,14.5625,9.011874198913574,1.823410987854004,5.085937976837158,11.4375,2.487807035446167,1.65625,3.0,9.1875
35,5.889947891235352,8.222222328186035,7.75,9.90625,4.870843887329102,16.22251319885254,0.828125,4.679687976837158,7.125,2.382812976837158,5.5,16.09375,8.40224838256836,1.8431769609451294,5.335937976837158,11.5,2.6648049354553223,1.921875,3.25,9.53125
36,6.7589569091796875,10.166666984558105,7.28125,11.21875,4.7783589363098145,15.385993957519531,0.796875,4.898437976837158,7.1666669845581055,2.351562976837158,5.65625,15.125,7.991412162780762,2.1594319343566895,5.304687976837158,12.25,3.018800973892212,1.7890629768371582,3.421875,10.5
37,6.694585800170898,10.555556297302246,8.125,11.0625,5.045536041259766,15.356119155883789,0.8828129768371582,5.203125,8.333333015441895,2.335937976837158,5.9375,14.75,8.766697883605957,2.1495490074157715,5.265625,11.5625,3.205631971359253,1.9921879768371582,3.671875,10.65625
38,6.276175022125244,10.333333015441895,7.796875,11.625,4.860568046569824,14.90798282623291,0.9179689884185791,4.960937976837158,7.125,2.390625,5.4375,14.375,8.322731018066406,2.1791980266571045,4.867187976837158,10.875,3.067966938018799,2.007812976837158,3.515625,10.5
